职位名称,职位地址,薪资,学历经验要求,公司名称,公司信息,公司福利,详情页链接
软件开发经理,厦门·思明区·观音山,20-30K·13薪,5-10年大专,柒牌男装,批发/零售未融资10000人以上,餐补，定期体检，年终奖，五险一金，带薪年假，免费班车,https://www.zhipin.com/job_detail/dd917686d386f8871XV82dW8E1FV.html
爬虫开发工程师,厦门·集美区·集美新城,15-25K·13薪,3-5年大专,集网,互联网未融资100-499人,带薪年假，节日福利，定期体检，员工旅游，五险一金，加班补助，全勤奖，年终奖，餐补，股票期权，零食下午茶，补充医疗保险,https://www.zhipin.com/job_detail/60b14f79b3f455431n173tu7GVVX.html
开发助理工程师,厦门·湖里区·禾山,5-8K,1-3年大专,德侣康健,医疗健康未融资0-20人,团建活动，年终奖，带薪年假，过年无忧，五险一金，包年运动，定期体检，奖学金,https://www.zhipin.com/job_detail/7bd8679d083d12a21nB_3d64EFpQ.html
人工智能工程师,厦门·思明区·观音山,22-40K,1年以内大专,金龙宝,计算机软件0-20人,,https://www.zhipin.com/job_detail/956f390323de3e9f1nd6396-E1BW.html
脚本开发工程师,厦门·集美区·杏林,15-16K,1-3年本科,中兆云,数据服务天使轮100-499人,五险一金,https://www.zhipin.com/job_detail/1537e9aa40d895f51nN73di0FlJT.html
RPA开发工程师,厦门·思明区·观音山,10-15K·14薪,1-3年本科,金智维,计算机软件A轮500-999人,加班补助，提供住宿，定期体检，年终奖，全勤奖，五险一金,https://www.zhipin.com/job_detail/e3d7d026218a3c701XVy2Ni8FFBW.html
仿真软件工程师,厦门·同安区·大同,8-13K,1-3年大专,厦门唯恩电气有限公司,机械设备/机电/重工未融资500-999人,加班补助，免费班车，带薪年假，餐补，五险一金，年终奖，住房补贴,https://www.zhipin.com/job_detail/d800f229373e972e1nJ929m1FlJY.html
数据工程师,厦门·思明区·软件园,3-5K,1-3年本科,易联众,计算机软件已上市1000-9999人,零食下午茶，通讯补贴，补充医疗保险，节日福利，带薪年假，定期体检，交通补助，电脑补贴，加班补助，员工旅游，年终奖，五险一金,https://www.zhipin.com/job_detail/6ec62fbb6bec5aec1nJz3Nm4FlNY.html
高级测试工程师,厦门·集美区·后溪,16-19K,3-5年本科,快商通,计算机软件B轮100-499人,零食下午茶，带薪年假，五险一金，股票期权，节日福利，年终奖，免费班车,https://www.zhipin.com/job_detail/e0edd49f22d0ef7d031739i0Els~.html
爬虫工程师,厦门·思明区·软件园,12-18K,经验不限学历不限,厦门云赢,企业服务未融资0-20人,零食下午茶，节日福利，年终奖，五险,https://www.zhipin.com/job_detail/a7174207e572568b1nJ62tm0ElJQ.html
软件工程师,厦门·思明区·软件园,8-12K·14薪,经验不限学历不限,电子口岸,计算机软件不需要融资100-499人,餐补，定期体检，补充医疗保险，带薪年假，年终奖，节日福利，五险一金,https://www.zhipin.com/job_detail/cfff583b162a8bd40HR70tq6E1U~.html
量化程序员,厦门·思明区·观音山,10-11K,5-10年硕士,始计,证券/期货不需要融资20-99人,定期体检，五险一金，加班补助,https://www.zhipin.com/job_detail/7c0523d85c8c2e750HV63t68GVM~.html
开发工程师,厦门·湖里区·江头,5-8K,经验不限本科,印滴信息,医疗健康天使轮0-20人,五险一金，员工旅游，加班补助，零食下午茶，年终奖，股票期权,https://www.zhipin.com/job_detail/f1c90507faa91e8733N82di1FlM~.html
后端工程师/软件工程师,厦门·湖里区·枋湖,5-10K,3-5年大专,豪哥在线,广告/公关/会展未融资0-20人,交通补助，节日福利，五险一金，带薪年假，全勤奖，通讯补贴，员工旅游,https://www.zhipin.com/job_detail/b7a8031c3e310a571nZ929m7GFJZ.html
软件开发工程师,厦门·湖里区·枋湖,14-20K,1-3年本科,影诺医疗,医疗健康A轮20-99人,全勤奖，带薪年假，年终奖，五险一金，节日福利,https://www.zhipin.com/job_detail/d9846471e189d7a61HB_3927FFo~.html
区块链高级工程师,厦门·海沧区·石塘,11-20K,3-5年学历不限,网赢集团,计算机软件未融资20-99人,节日福利，带薪年假，员工旅游，零食下午茶，五险一金，全勤奖，年终奖，通讯补贴，加班补助，股票期权,https://www.zhipin.com/job_detail/9492fb09e2c013931Xdy3dW1FlA~.html
软件开发工程师,厦门·思明区·斗西路,11-22K,3-5年大专,仝恒,人力资源服务天使轮20-99人,员工旅游，五险一金，带薪年假，股票期权，节日福利，年终奖,https://www.zhipin.com/job_detail/8277efaeebc08e651nF_3di8FVZZ.html
后端开发高级工程师,厦门·思明区·软件园,15-18K·13薪,3-5年本科,云上石仓,互联网未融资20-99人,带薪年假，全勤奖，年终奖，节日福利，餐补，交通补助，零食下午茶，五险一金，加班补助,https://www.zhipin.com/job_detail/abe7922ce19e2f8c1nB-2d-7E1JS.html
python逆向爬虫工程师（高级）,厦门·集美区·后溪,12-24K,3-5年本科,厦门空格网络科技,计算机软件未融资20-99人,年终奖，节日福利，五险一金，员工旅游，零食下午茶，各种俱乐部，定期体检,https://www.zhipin.com/job_detail/38bbea8d3d243d5c1nF_29W5GFJW.html
Python教研员,厦门·集美区·杏林,6-10K,1-3年大专,世纪海航,计算机软件A轮100-499人,带薪年假，年终奖，每年2次调薪，节日福利，五险一金，股票期权，全勤奖，工龄奖,https://www.zhipin.com/job_detail/106d7184a38020ac1nZ62966ElNS.html
软件开发工程师,厦门·思明区·莲坂,15-20K,1-3年大专,大信咨询,财务/审计/税务20-99人,,https://www.zhipin.com/job_detail/d106c86cbb01fdea1XV8096-FFZR.html
厦门五缘湾少儿编程老师 双休 五险一金,厦门·湖里区·枋湖,7-12K,经验不限本科,童程童美,培训机构已上市10000人以上,全勤奖，节日福利，零食下午茶，通讯补贴，带薪年假，内部报读名额，员工旅游，股票期权，定制工作服，五险一金,https://www.zhipin.com/job_detail/3dc2fe78ef19fbc71XR62di5GFVX.html
软件工程师,厦门,8-13K·14薪,1-3年学历不限,电子口岸,计算机软件不需要融资100-499人,节日福利，补充医疗保险，带薪年假，五险一金，年终奖，餐补，定期体检,https://www.zhipin.com/job_detail/0452d3da6ecea5de1nRy3N20ElNS.html
C/C++研发工程师,厦门·集美区·后溪,8-13K,1-3年本科,厦门天锐科技,信息安全已上市100-499人,员工旅游，定期体检，节日福利，加班补助，交通补助，通讯补贴，全勤奖，五险一金，餐补，带薪年假，年终奖,https://www.zhipin.com/job_detail/1727bbf5c0fc2c191nF-2tm-F1pV.html
运维工程师,厦门·思明区·软件园,6-9K,经验不限本科,岭纬科技,电子/半导体/集成电路未融资20-99人,零食下午茶，年终奖，带薪年假，五险一金，餐补，节日福利,https://www.zhipin.com/job_detail/762ea56635c7bf271XR82NS1FVdV.html
cocos2d-lua游戏开发工程师,厦门,5-10K,经验不限大专,魔兔游戏,游戏未融资100-499人,年终奖，零食下午茶，交通补助，补充医疗保险，定期体检，带薪年假，五险一金，员工旅游，加班补助，全勤奖，节日福利,https://www.zhipin.com/job_detail/d55797dc56f44fce33N_29W6FFc~.html
Golang高级工程师,厦门·思明区·软件园,18-23K·13薪,3-5年初中及以下,港特斯金,建材20-99人,,https://www.zhipin.com/job_detail/043fc2b7cd52951d1nx73tm_FVRZ.html
测试工程师（实习生）,厦门,100-130元/天,3天/周3个月本科,斐乐体育,服装/纺织/皮革已上市10000人以上,补充医疗保险，通讯补贴，年终奖，餐补，五险一金，带薪年假，定期体检，节日福利,https://www.zhipin.com/job_detail/58cf8676dd4ddade1XR439y-FVBR.html
渗透测试工程师,厦门·思明区·软件园,200-250元/天,5天/周6个月大专,安恒信息,信息安全已上市1000-9999人,补充医疗保险，通讯补贴，节日福利，定期体检，五险一金，员工旅游，餐补，带薪年假，年终奖，交通补助，零食下午茶,https://www.zhipin.com/job_detail/74bbe387ab418e681XRz2NW9E1FR.html
安全开发工程师,厦门·翔安区·新店,13-26K,3-5年大专,法本,计算机软件已上市10000人以上,企业文化，员工旅游，年终奖，加班补助，带薪年假，节日福利，定期体检，零食下午茶，五险一金，全勤奖,https://www.zhipin.com/job_detail/b9ec5cc324a1de411XZ93N24F1BZ.html
Linux运维工程师,厦门,13-26K,3-5年本科,巴根网络,互联网不需要融资100-499人,五险一金,https://www.zhipin.com/job_detail/73e3908fbd690ccf1XR-2t-1EVNS.html
Java中级开发工程师,厦门·思明区·观音山,10-15K,3-5年本科,比特魔方,数据服务天使轮20-99人,补充医疗保险，五险一金，员工旅游，年终奖，零食下午茶，带薪年假,https://www.zhipin.com/job_detail/eeb72e657e3196a51XV50tW4GFVQ.html
音频AI算法工程师,厦门·湖里区·禾山,15-30K·16薪,3-5年本科,yealink,通信/网络设备已上市1000-9999人,股票期权，节日福利，五险一金，带薪年假，定期体检，餐补，全勤奖，年终奖，效益奖金，绩效奖金,https://www.zhipin.com/job_detail/f6777455c71fd4b71XZ53dW8FVNW.html
C＋＋开发,厦门·思明区·软件园,15-20K,3-5年大专,慧博云通,计算机软件B轮1000-9999人,五险一金，年终奖，带薪年假，定期体检，加班补助，节日福利，股票期权，补充医疗保险,https://www.zhipin.com/job_detail/bf4e6fb7ebf1dc081XZ8096_FltU.html
机器视觉软件工程师,厦门·湖里区·塘边,15-20K·13薪,1-3年本科,厦门华联电子股份...,电子/半导体/集成电路未融资1000-9999人,通讯补贴，带薪年假，交通补助，节日福利，五险一金，餐补，免费班车，住房补贴，定期体检，员工旅游，年终奖，包吃,https://www.zhipin.com/job_detail/7e5ff3b694609ab51nZ92Nu1FFNW.html
逆向/C++工程师实习生,厦门·集美区·集美学村,100-120元/天,5天/周6个月本科,柏科智能,智能硬件未融资20-99人,定期体检，员工旅游，加班补助，五险一金，年终奖，带薪年假，节日福利,https://www.zhipin.com/job_detail/ddb063328bd4a47c1n1_3Nm1F1JW.html
游戏服务器开发,厦门·思明区·软件园,12-24K·13薪,3-5年本科,东信北邮,移动互联网未融资1000-9999人,餐补，五险一金，住房补贴，带薪年假，年终奖，加班补助，交通补助，补充医疗保险，定期体检，员工旅游，节日福利，通讯补贴,https://www.zhipin.com/job_detail/cf474131b1edc1f71XVy0ti_F1pV.html
golang开发工程师,厦门,10-15K,3-5年大专,熙杉科技,互联网未融资20-99人,节日福利，带薪年假，零食下午茶，全勤奖，五险一金,https://www.zhipin.com/job_detail/8f051ffcbd1d68bf1nd62Nq0F1JR.html
数据分析师（爬虫）,厦门·集美区·侨英,10-15K,3-5年大专,海尼,电子商务未融资1000-9999人,全勤奖，员工旅游，定期体检，五险一金，带薪年假，股票期权，节日福利，年终奖，零食下午茶，餐补,https://www.zhipin.com/job_detail/142294cee8ceb7891XR82925F1pS.html
QT工程师,厦门·思明区·软件园,12-18K·14薪,3-5年本科,厦门美亚亿安信息科技,计算机服务未融资100-499人,定期体检，免费班车，节日福利，年终奖，员工旅游，补充医疗保险，零食下午茶，五险一金，带薪年假，加班补助，股票期权,https://www.zhipin.com/job_detail/c19f4471912443f81nF82d-6EVZW.html
高级存储研发工程师,厦门·集美区·杏林,15-30K,经验不限本科,网宿科技,互联网已上市1000-9999人,股票期权，年终奖，加班补助，五险一金，补充医疗保险，定期体检，员工旅游，带薪年假，通讯补贴，餐补，节日福利，免费班车,https://www.zhipin.com/job_detail/b4c0336aaebbe8f71nx_09u4FFdZ.html
Golang开发工程师,厦门·思明区·观音山,12-18K·13薪,经验不限大专,赋力运,企业服务未融资20-99人,带薪年假，股票期权，节日福利，年终奖，五险一金,https://www.zhipin.com/job_detail/27aa20334a3593191XRz39m7EFRT.html
数据开发工程师,厦门·思明区·会展中心,11-20K,3-5年本科,建发集团,工程施工已上市10000人以上,五险一金，年终奖，带薪年假，节日福利，定期体检，包吃,https://www.zhipin.com/job_detail/ac5cc80dd01e806e1XR50ti8FFJX.html
C++（手游服务端逻辑程序员）（急聘） (1人),厦门·思明区·会展中心,10-15K,1-3年学历不限,景迅网络,游戏不需要融资20-99人,,https://www.zhipin.com/job_detail/4cc8dd283e180af703Z429S0FFQ~.html
测试工程师,厦门·思明区·火车站,5-7K,1-3年本科,云之端,移动互联网不需要融资20-99人,节日福利，带薪年假，每年调薪，零食下午茶，项目奖，年终奖，五险一金，股票期权,https://www.zhipin.com/job_detail/32783f0c4b747fe61n1_09m8FVNV.html
腾讯云 CDN 运营开发工程师,厦门·同安区·后田海鲜船坞,20-35K·14薪,3-5年本科,腾讯,互联网不需要融资10000人以上,交通补助，免费早晚餐，补充医疗保险，包吃，餐补，带薪年假，五险一金，免费健身房，股票期权，年终奖，免费班车，住房补贴，零食下午茶，员工旅游，公仔周边活动，节日福利，定期体检,https://www.zhipin.com/job_detail/76bdf3d2e1f2c9f01nZz2t-7GFZX.html
安全分析与态势感知开发岗,厦门·思明区·软件园,15-25K,3-5年硕士,建信金科,银行不需要融资1000-9999人,餐补，零食下午茶，节日福利，定期体检，五险一金，年终奖，带薪年假，补充医疗保险，员工关怀，工会福利,https://www.zhipin.com/job_detail/9146cda855d674861nVy2Nq_FVpQ.html
软件开发员,厦门·思明区·莲坂,15-20K,1-3年大专,大信咨询,财务/审计/税务20-99人,,https://www.zhipin.com/job_detail/81b752a61e021bd41XV80965ElJZ.html
爬虫工程师,厦门·湖里区·五缘湾,9-14K,1-3年大专,外贸牛,互联网不需要融资20-99人,年终奖，全勤奖，加班补助，五险一金，带薪年假，零食下午茶，商业险，节日福利，交通补助,https://www.zhipin.com/job_detail/1b77171970a884381nJ83NW8EFZU.html
OpenStack开发工程师,厦门·思明区·软件园,20-40K·13薪,5-10年本科,创普云,计算机软件未融资20-99人,五险一金，带薪年假，零食下午茶，员工旅游，节日福利，通讯补贴，餐补，交通补助，年终奖，定期体检,https://www.zhipin.com/job_detail/2254426bb4eb5d0e1nZ_2Ny7F1ZV.html
